Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav	P1 Temp	P1 Tryk	P1 Enthalpy	P1 Entrophy	P1 Quality	P2 Temp	P2 Tryk	P2 Enthalpy	P2 Entrophy	P2 Quality	P3 Temp	P3 Tryk	P3 Enthalpy	P3 Entrophy	P3 Quality	P4 Temp	P4 Tryk	P4 Enthalpy	P4 Entrophy	P4 Quality
	2861,000000	25,524350	22,592665	12,889093		22,602250	19,045906	23,205127	19,624824	22,951930	23,235093	23,123627	5,261720	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,379702	6,249760	414,771164	1,728740	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,879234	2,634620	231,580090	1,117005	0,176505
	2862,000000	25,294420	22,583573	12,894504		22,586360	19,045966	23,223747	19,614091	22,936318	23,240157	23,122430	5,260011	1,630390	-2,922519	2,630390	396,888626	1,728765	1,000000	26,377445	6,248052	414,773127	1,728765	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,922519	2,630390	231,567283	1,116980	0,176700
	2863,000000	25,503434	22,595992	12,900465		22,586858	19,027366	23,221301	19,627271	22,951399	23,239981	23,135778	5,261720	1,629332	-2,922519	2,630390	396,888626	1,728765	1,000000	26,377445	6,248052	414,773127	1,728765	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,922519	2,630390	231,567283	1,116980	0,176700
	2864,000000	25,301383	22,583496	12,875013		22,588536	19,036021	23,220574	19,622832	22,945829	23,223725	23,113338	5,260011	1,631447	-2,879234	2,634620	396,914156	1,728740	1,000000	26,369772	6,248052	414,765421	1,728740	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,879234	2,634620	231,567283	1,116957	0,176441
	2865,000000	25,322274	22,597899	12,904729		22,595573	19,046872	23,229198	19,629504	22,932369	23,226317	23,132050	5,258303	1,631447	-2,879234	2,634620	396,914156	1,728740	1,000000	26,369772	6,248052	414,765421	1,728740	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,879234	2,634620	231,567283	1,116957	0,176441
	2866,000000	25,538295	22,590200	12,894738		22,585475	19,030076	23,224525	19,624750	22,942154	23,230508	23,121539	5,258303	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,407227	6,253177	414,790353	1,728765	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,922519	2,630390	231,605698	1,117122	0,176892
	2867,000000	25,447673	22,611676	12,878319		22,587061	19,041945	23,237854	19,616056	22,939408	23,229226	23,122903	5,263428	1,633563	-2,922519	2,630390	396,888626	1,728765	1,000000	26,407227	6,253177	414,790353	1,728765	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,922519	2,630390	231,605698	1,117122	0,176892
	2868,000000	25,329238	22,606664	12,873790		22,589135	19,030641	23,217860	19,616378	22,950178	23,222443	23,111697	5,260011	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2869,000000	25,371029	22,579681	12,863254		22,583536	19,034926	23,207721	19,607232	22,944366	23,227852	23,151783	5,260011	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2870,000000	25,454642	22,595372	12,882615		22,589211	19,057139	23,205441	19,609917	22,949298	23,230416	23,141732	5,256594	1,630390	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2871,000000	25,280494	22,606740	12,899831		22,597576	19,045483	23,201600	19,608030	22,954868	23,229747	23,129991	5,258303	1,630390	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2872,000000	25,364064	22,605278	12,887656		22,579000	19,049237	23,190183	19,628501	22,941065	23,240819	23,146184	5,260011	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2873,000000	25,315310	22,604658	12,874938		22,584958	19,035625	23,185795	19,632116	22,934987	23,239621	23,132606	5,258303	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,403389	6,253177	414,786497	1,728753	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,900870	2,632505	231,605698	1,117111	0,176762
	2874,000000	25,343167	22,586106	12,880081		22,586883	19,046426	23,201299	19,625340	22,940134	23,237205	23,134540	5,260011	1,630390	-2,900870	2,632505	396,901396	1,728753	1,000000	26,403389	6,253177	414,786497	1,728753	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,900870	2,632505	231,605698	1,117111	0,176762
	2875,000000	25,364064	22,603726	12,888871		22,587533	19,041819	23,194960	19,617420	22,940029	23,234874	23,122471	5,256594	1,629332	-2,922519	2,630390	396,888626	1,728765	1,000000	26,387375	6,249760	414,778871	1,728765	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,922519	2,630390	231,580090	1,117027	0,176764
	2876,000000	25,280494	22,595275	12,895335		22,605537	19,032438	23,205259	19,606625	22,931071	23,238875	23,132244	5,261720	1,631447	-2,922519	2,630390	396,888626	1,728765	1,000000	26,387375	6,249760	414,778871	1,728765	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,922519	2,630390	231,580090	1,117027	0,176764
	2877,000000	25,336203	22,608341	12,881477		22,593707	19,040586	23,183804	19,607265	22,946265	23,226422	23,106799	5,260011	1,629332	-2,911693	2,631447	396,895012	1,728759	1,000000	26,405308	6,253177	414,788424	1,728759	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,911693	2,631447	231,605698	1,117116	0,176827
	2878,000000	25,412831	22,603482	12,884930		22,589676	19,051731	23,181649	19,611996	22,949143	23,239762	23,124481	5,258303	1,631447	-2,911693	2,631447	396,895012	1,728759	1,000000	26,405308	6,253177	414,788424	1,728759	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,911693	2,631447	231,605698	1,117116	0,176827
	2879,000000	25,545268	22,601387	12,893661		22,597956	19,048196	23,208591	19,609977	22,936298	23,234409	23,115251	5,260011	1,630390	-2,933348	2,629332	396,882238	1,728772	1,000000	26,389296	6,249760	414,780800	1,728772	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,933348	2,629332	231,580090	1,117033	0,176829
	2880,000000	25,510406	22,601762	12,890484		22,598041	19,053235	23,202796	19,613860	22,956982	23,224140	23,111870	5,260011	1,631447	-2,933348	2,629332	396,882238	1,728772	1,000000	26,389296	6,249760	414,780800	1,728772	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,933348	2,629332	231,580090	1,117033	0,176829
	2881,000000	25,377996	22,594223	12,874265		22,603058	19,051332	23,200783	19,611972	22,931208	23,238001	23,136265	5,265137	1,633563	-2,933348	2,629332	396,882238	1,728772	1,000000	26,399223	6,251469	414,786542	1,728772	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,933348	2,629332	231,592895	1,117080	0,176893
	2882,000000	25,322274	22,605849	12,873371		22,574195	19,049991	23,193509	19,610269	22,941814	23,239494	23,127410	5,261720	1,633563	-2,933348	2,629332	396,882238	1,728772	1,000000	26,399223	6,251469	414,786542	1,728772	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,933348	2,629332	231,592895	1,117080	0,176893
	2883,000000	25,440704	22,617919	12,883819		22,585697	19,045148	23,205268	19,602859	22,949310	23,254369	23,131959	5,260011	1,631447	-2,922519	2,630390	396,888626	1,728765	1,000000	26,367513	6,246343	414,767382	1,728765	-1,000000	22,895064	6,246343	231,554473	1,109966	0,000000	-2,922519	2,630390	231,554473	1,116932	0,176637
	2884,000000	25,343167	22,618664	12,894189		22,592484	19,048656	23,197108	19,606339	22,940860	23,230782	23,132515	5,258303	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,367513	6,246343	414,767382	1,728765	-1,000000	22,895064	6,246343	231,554473	1,109966	0,000000	-2,922519	2,630390	231,554473	1,116932	0,176637
	2885,000000	25,377996	22,601887	12,879437		22,601136	19,039464	23,199247	19,628109	22,952239	23,253552	23,107863	5,260011	1,633563	-2,922519	2,630390	396,888626	1,728765	1,000000	26,367513	6,246343	414,767382	1,728765	-1,000000	22,895064	6,246343	231,554473	1,109966	0,000000	-2,922519	2,630390	231,554473	1,116932	0,176637
	2886,000000	25,357098	22,602291	12,909549		22,578622	19,048521	23,202303	19,631140	22,933262	23,224866	23,111084	5,261720	1,631447	-2,890050	2,633563	396,907777	1,728746	1,000000	26,361757	6,246343	414,761601	1,728746	-1,000000	22,895064	6,246343	231,554473	1,109966	0,000000	-2,890050	2,633563	231,554473	1,116916	0,176442
	2887,000000	25,398896	22,602827	12,894336		22,600099	19,049994	23,205018	19,608784	22,950400	23,218562	23,114061	5,260011	1,632505	-2,890050	2,633563	396,907777	1,728746	1,000000	26,361757	6,246343	414,761601	1,728746	-1,000000	22,895064	6,246343	231,554473	1,109966	0,000000	-2,890050	2,633563	231,554473	1,116916	0,176442
	2888,000000	25,371029	22,609566	12,865830		22,593160	19,046591	23,210822	19,604291	22,944776	23,235458	23,120043	5,258303	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,393463	6,251469	414,780757	1,728753	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,900870	2,632505	231,592895	1,117063	0,176698
	2889,000000	25,259608	22,608674	12,870386		22,585360	19,051981	23,209344	19,611499	22,956108	23,237029	23,122158	5,260011	1,629332	-2,900870	2,632505	396,901396	1,728753	1,000000	26,393463	6,251469	414,780757	1,728753	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,900870	2,632505	231,592895	1,117063	0,176698
	2890,000000	25,468581	22,616833	12,884730		22,591068	19,049220	23,200666	19,603550	22,946272	23,243572	23,126554	5,256594	1,630390	-2,911693	2,631447	396,895012	1,728759	1,000000	26,395382	6,251469	414,782684	1,728759	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,911693	2,631447	231,592895	1,117069	0,176763
	2891,000000	25,391929	22,602319	12,890241		22,599896	19,063072	23,201693	19,622131	22,938782	23,238015	23,114680	5,261720	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,395382	6,251469	414,782684	1,728759	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,911693	2,631447	231,592895	1,117069	0,176763
	2892,000000	25,461611	22,618594	12,898927		22,590057	19,060048	23,194152	19,612803	22,959654	23,236796	23,137704	5,258303	1,630390	-2,890050	2,633563	396,907777	1,728746	1,000000	26,391546	6,251469	414,778831	1,728746	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,890050	2,633563	231,592895	1,117058	0,176633
	2893,000000	25,447673	22,595768	12,870108		22,591685	19,060423	23,206238	19,608337	22,933534	23,249453	23,124286	5,258303	1,634620	-2,890050	2,633563	396,907777	1,728746	1,000000	26,391546	6,251469	414,778831	1,728746	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,890050	2,633563	231,592895	1,117058	0,176633
	2894,000000	25,545268	22,603586	12,874325		22,601364	19,059831	23,212702	19,625242	22,947125	23,255080	23,131346	5,260011	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,397302	6,251469	414,784612	1,728765	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,922519	2,630390	231,592895	1,117074	0,176828
	2895,000000	25,538295	22,612642	12,877961		22,591575	19,053137	23,217888	19,611157	22,937481	23,229633	23,121991	5,258303	1,631447	-2,922519	2,630390	396,888626	1,728765	1,000000	26,397302	6,251469	414,784612	1,728765	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,922519	2,630390	231,592895	1,117074	0,176828
	2896,000000	25,364064	22,619903	12,897963		22,594248	19,052224	23,195364	19,627743	22,953364	23,233556	23,119292	5,263428	1,633563	-2,922519	2,630390	396,888626	1,728765	1,000000	26,397302	6,251469	414,784612	1,728765	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,922519	2,630390	231,592895	1,117074	0,176828
	2897,000000	25,496463	22,607373	12,864276		22,599290	19,073176	23,206605	19,615781	22,946221	23,241416	23,116725	5,263428	1,635678	-2,922519	2,630390	396,888626	1,728765	1,000000	26,397302	6,251469	414,784612	1,728765	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,922519	2,630390	231,592895	1,117074	0,176828
	2898,000000	25,364064	22,611807	12,881181		22,582493	19,058202	23,206137	19,609112	22,950356	23,226696	23,118339	5,256594	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,397302	6,251469	414,784612	1,728765	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,922519	2,630390	231,592895	1,117074	0,176828
	2899,000000	25,489492	22,597529	12,890865		22,594198	19,063586	23,202847	19,614825	22,938547	23,234120	23,106513	5,260011	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2900,000000	25,315310	22,599416	12,883371		22,593679	19,068063	23,207846	19,628571	22,953075	23,243064	23,109150	5,256594	1,630390	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2901,000000	25,364064	22,591988	12,889811		22,584976	19,072105	23,195000	19,614718	22,951872	23,244487	23,115438	5,258303	1,631447	-2,868421	2,635678	396,920533	1,728733	1,000000	26,387714	6,251469	414,774982	1,728733	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,868421	2,635678	231,592895	1,117047	0,176504
	2902,000000	25,322274	22,603001	12,866142		22,601440	19,066536	23,193668	19,625567	22,943347	23,249924	23,110666	5,258303	1,633563	-2,868421	2,635678	396,920533	1,728733	1,000000	26,387714	6,251469	414,774982	1,728733	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,868421	2,635678	231,592895	1,117047	0,176504
	2903,000000	25,252646	22,623543	12,899863		22,596534	19,063481	23,209020	19,631840	22,948144	23,246177	23,121615	5,263428	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2904,000000	25,461611	22,600738	12,881129		22,594501	19,063400	23,195798	19,629155	22,952541	23,246875	23,133948	5,261720	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,373606	6,248052	414,769272	1,728753	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,900870	2,632505	231,567283	1,116969	0,176571
	2905,000000	25,510406	22,596638	12,890908		22,592992	19,056087	23,199632	19,615200	22,946386	23,244628	23,119521	5,256594	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2906,000000	25,566188	22,603564	12,881736		22,598751	19,050409	23,193026	19,638968	22,952305	23,245550	23,100148	5,261720	1,631447	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2907,000000	25,294420	22,597933	12,885996		22,596652	19,061021	23,172022	19,636098	22,943831	23,232436	23,120063	5,261720	1,630390	-2,911693	2,631447	396,895012	1,728759	1,000000	26,395382	6,251469	414,782684	1,728759	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,911693	2,631447	231,592895	1,117069	0,176763
	2908,000000	25,294420	22,606927	12,889016		22,571895	19,059463	23,181309	19,648322	22,952729	23,249523	23,117406	5,258303	1,631447	-2,911693	2,631447	396,895012	1,728759	1,000000	26,395382	6,251469	414,782684	1,728759	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,911693	2,631447	231,592895	1,117069	0,176763
	2909,000000	25,468581	22,595740	12,868979		22,603187	19,068519	23,174452	19,640932	22,940842	23,248853	23,117121	5,256594	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2910,000000	25,308346	22,604727	12,887080		22,602058	19,077873	23,187482	19,637932	22,957237	23,232274	23,105442	5,258303	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2911,000000	25,357098	22,609948	12,899507		22,609461	19,066644	23,194814	19,657679	22,947559	23,240028	23,113476	5,261720	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2912,000000	25,475551	22,601441	12,868640		22,584275	19,062494	23,176666	19,651329	22,941938	23,247776	23,116057	5,263428	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,387375	6,249760	414,778871	1,728765	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,922519	2,630390	231,580090	1,117027	0,176764
	2913,000000	25,482522	22,597724	12,875565		22,594308	19,074284	23,191381	19,643303	22,957398	23,251241	23,105017	5,258303	1,631447	-2,922519	2,630390	396,888626	1,728765	1,000000	26,387375	6,249760	414,778871	1,728765	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,922519	2,630390	231,580090	1,117027	0,176764
	2914,000000	25,357098	22,594069	12,882142		22,585286	19,083983	23,194205	19,669298	22,911821	23,223583	23,111319	5,263428	1,633563	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2915,000000	25,433735	22,594243	12,884055		22,597046	19,073189	23,174800	19,669382	22,953324	23,245247	23,119006	5,261720	1,631447	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2916,000000	25,468581	22,602555	12,874905		22,594984	19,092262	23,165224	19,666348	22,955132	23,237303	23,109469	5,261720	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2917,000000	25,510406	22,606592	12,881890		22,595532	19,078008	23,186346	19,665232	22,956998	23,245571	23,104864	5,258303	1,635678	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2918,000000	25,301383	22,601594	12,882038		22,580362	19,071527	23,177568	19,681129	22,950924	23,254396	23,113392	5,260011	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,381618	6,249760	414,773089	1,728746	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,890050	2,633563	231,580090	1,117010	0,176569
	2919,000000	25,343167	22,604191	12,887691		22,593750	19,077745	23,172822	19,666087	22,942183	23,241620	23,111479	5,265137	1,631447	-2,890050	2,633563	396,907777	1,728746	1,000000	26,381618	6,249760	414,773089	1,728746	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,890050	2,633563	231,580090	1,117010	0,176569
	2920,000000	25,287457	22,593463	12,864300		22,583669	19,075869	23,168717	19,679483	22,943303	23,256819	23,114283	5,263428	1,630390	-2,900870	2,632505	396,901396	1,728753	1,000000	26,353740	6,244634	414,757780	1,728753	-1,000000	22,886023	6,244634	231,541661	1,109923	0,000000	-2,900870	2,632505	231,541661	1,116874	0,176443
	2921,000000	25,315310	22,582909	12,911689		22,606072	19,073429	23,170144	19,656596	22,945727	23,237965	23,100544	5,263428	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,353740	6,244634	414,757780	1,728753	-1,000000	22,886023	6,244634	231,541661	1,109923	0,000000	-2,900870	2,632505	231,541661	1,116874	0,176443
	2922,000000	25,531322	22,595899	12,885110		22,579030	19,086480	23,172941	19,662472	22,947142	23,236654	23,107514	5,258303	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,353740	6,244634	414,757780	1,728753	-1,000000	22,886023	6,244634	231,541661	1,109923	0,000000	-2,900870	2,632505	231,541661	1,116874	0,176443
	2923,000000	25,377996	22,586641	12,878068		22,595224	19,087659	23,172077	19,672574	22,963986	23,249917	23,103897	5,261720	1,632505	-2,890050	2,633563	396,907777	1,728746	1,000000	26,381618	6,249760	414,773089	1,728746	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,890050	2,633563	231,580090	1,117010	0,176569
	2924,000000	25,524350	22,598266	12,864903		22,597139	19,077940	23,162950	19,679305	22,942005	23,245134	23,107438	5,261720	1,631447	-2,890050	2,633563	396,907777	1,728746	1,000000	26,381618	6,249760	414,773089	1,728746	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,890050	2,633563	231,580090	1,117010	0,176569
	2925,000000	25,245685	22,586091	12,874826		22,585229	19,071290	23,177611	19,672708	22,949942	23,253163	23,102220	5,263428	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,393463	6,251469	414,780757	1,728753	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,900870	2,632505	231,592895	1,117063	0,176698
	2926,000000	25,468581	22,609954	12,898299		22,597853	19,088784	23,181479	19,676295	22,943091	23,234140	23,112543	5,260011	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,393463	6,251469	414,780757	1,728753	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,900870	2,632505	231,592895	1,117063	0,176698
	2927,000000	25,475551	22,596623	12,881594		22,593408	19,081364	23,182957	19,673398	22,953246	23,253551	23,118943	5,260011	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2928,000000	25,398896	22,607441	12,888068		22,585213	19,066387	23,179433	19,677519	22,943945	23,230837	23,099702	5,256594	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,383536	6,249760	414,775015	1,728753	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,900870	2,632505	231,580090	1,117016	0,176634
	2929,000000	25,357098	22,593532	12,863484		22,594209	19,067671	23,174931	19,680281	22,955670	23,248332	23,115103	5,263428	1,634620	-2,911693	2,631447	396,895012	1,728759	1,000000	26,395382	6,251469	414,782684	1,728759	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,911693	2,631447	231,592895	1,117069	0,176763
	2930,000000	25,377996	22,590010	12,891799		22,593594	19,093877	23,171933	19,698837	22,942933	23,246289	23,103695	5,260011	1,635678	-2,911693	2,631447	396,895012	1,728759	1,000000	26,395382	6,251469	414,782684	1,728759	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,911693	2,631447	231,592895	1,117069	0,176763
	2931,000000	25,489492	22,594257	12,888385		22,580781	19,086216	23,192499	19,673375	22,946879	23,256290	23,111695	5,260011	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,403389	6,253177	414,786497	1,728753	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,900870	2,632505	231,605698	1,117111	0,176762
	2932,000000	25,524350	22,593915	12,883555		22,596074	19,094738	23,183392	19,675876	22,938566	23,246437	23,123374	5,260011	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,403389	6,253177	414,786497	1,728753	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,900870	2,632505	231,605698	1,117111	0,176762
	2933,000000	25,475551	22,606578	12,878687		22,602609	19,082523	23,185271	19,689061	22,952533	23,247839	23,101281	5,260011	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,403389	6,253177	414,786497	1,728753	-1,000000	22,931212	6,253177	231,605698	1,110137	0,000000	-2,900870	2,632505	231,605698	1,117111	0,176762
	2934,000000	25,287457	22,588311	12,886766		22,596310	19,095837	23,186198	19,675105	22,956077	23,247803	23,095612	5,261720	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,409478	6,254886	414,788384	1,728740	-1,000000	22,940244	6,254886	231,618498	1,110180	0,000000	-2,879234	2,634620	231,618498	1,117147	0,176696
	2935,000000	25,433735	22,580048	12,876192		22,590302	19,088227	23,194395	19,679835	22,952984	23,228984	23,106137	5,263428	1,631447	-2,879234	2,634620	396,914156	1,728740	1,000000	26,409478	6,254886	414,788384	1,728740	-1,000000	22,940244	6,254886	231,618498	1,110180	0,000000	-2,879234	2,634620	231,618498	1,117147	0,176696
	2936,000000	25,301383	22,581934	12,887495		22,596495	19,087720	23,189138	19,677471	22,934569	23,237168	23,110463	5,258303	1,633563	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2937,000000	25,405863	22,594263	12,883694		22,597271	19,102027	23,198909	19,649987	22,933503	23,267707	23,092732	5,263428	1,630390	-2,911693	2,631447	396,895012	1,728759	1,000000	26,385455	6,249760	414,776942	1,728759	-1,000000	22,913142	6,249760	231,580090	1,110052	0,000000	-2,911693	2,631447	231,580090	1,117022	0,176699
	2938,000000	25,566188	22,610643	12,882904		22,592068	19,083942	23,196145	19,688980	22,965139	23,252712	23,107409	5,258303	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,393463	6,251469	414,780757	1,728753	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,900870	2,632505	231,592895	1,117063	0,176698
	2939,000000	25,273532	22,607664	12,871371		22,591824	19,090183	23,190023	19,666519	22,944483	23,225357	23,112133	5,258303	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,393463	6,251469	414,780757	1,728753	-1,000000	22,922178	6,251469	231,592895	1,110094	0,000000	-2,900870	2,632505	231,592895	1,117063	0,176698
	2940,000000	25,224803	22,583306	12,886627		22,589918	19,089490	23,189055	19,687787	22,943047	23,265749	23,107326	5,263428	1,632505	-2,890050	2,633563	396,907777	1,728746	1,000000	26,371689	6,248052	414,767346	1,728746	-1,000000	22,904104	6,248052	231,567283	1,110009	0,000000	-2,890050	2,633563	231,567283	1,116963	0,176506
